1023732076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1023733239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1023999788 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1024268459 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1024521940 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1024522125 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1024522276 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1024608622 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1024608758 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1024636252 1 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1024951106 1 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1025821933 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1025822082 1 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1026159720 1 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1026252447 1 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1026256335 1 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1026335312 1 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1026830821 2 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1027378198 2 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1027393542 3 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1027441681 3 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1027564605 3 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1027633208 3 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1027692754 4 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1027980757 4 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1028070382 4 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1028154269 4 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1028418309 4 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1028495170 4 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1028502293 4 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1029180202 4 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1029364060 4 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1029443483 4 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1029449119 4 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1029685943 4 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1029697662 4 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1030227331 4 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1030392902 4 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1030558024 4 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1030558113 4 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1030816391 4 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1030920896 4 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1031600124 4 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1031600786 4 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
