2002 85
2003 10
2004 67
2005 64
2006 48
2007 104
2008 136
2009 87
2010 43
2011 27
2012 10
2013 83
2014 4
2015 49
2016 18
2017 67
2018 3
2019 23
2020 59
2021 115
