1 1010
2 553
3 411
4 411
5 242
6 231
7 171
8 206
9 305
10 487
11 882
12 1160
13 1167
14 1193
15 1493
16 1764
17 1685
18 1663
19 1513
20 1041
21 1069
22 1262
23 1474
24 1331
