2000 6
2001 36
2002 72
2003 10
2004 34
2006 47
2007 159
2008 107
2009 283
2010 68
2011 200
2012 378
2013 326
2014 289
2015 151
2016 88
2017 54
2018 56
2019 64
2020 25
2021 22
