1 2753
2 2416
3 2028
4 1629
5 1319
6 1145
7 1135
8 1311
9 1565
10 2380
11 2545
12 2598
13 2354
14 2396
15 2798
16 3059
17 3676
18 4175
19 4625
20 4708
21 4426
22 3628
23 3615
24 3360
