1274074474 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1274074554 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1274111030 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
1274112483 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0
1274162622 0 0 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0
1274192790 0 0 0 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 0
1274192929 0 0 0 0 0 0 0 0 4 3 0 0 0 0 0 0 0 0 0 0
1274199245 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 0
1274205012 0 0 0 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0 0 0
1274274982 0 0 0 0 0 0 0 0 4 6 0 0 0 0 0 0 0 0 0 0
1274278113 0 0 0 0 0 0 0 0 4 7 0 0 0 0 0 0 0 0 0 0
1274278216 0 0 0 0 0 0 0 0 4 8 0 0 0 0 0 0 0 0 0 0
1274297187 0 0 0 0 0 0 0 0 4 8 0 0 0 0 0 0 0 0 0 0
1274329412 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0 0 0
1274329865 0 0 0 0 0 0 0 0 6 8 0 0 0 0 0 0 0 0 0 0
1274329875 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0 0 0
1274333772 0 0 0 0 0 0 0 0 7 9 0 0 0 0 0 0 0 0 0 0
1274334483 0 0 0 0 0 0 0 0 8 9 0 0 0 0 0 0 0 0 0 0
1274334665 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0
1274334678 0 0 0 0 0 0 0 0 10 9 0 0 0 0 0 0 0 0 0 0
1274336802 0 0 0 0 0 0 0 0 10 10 0 0 0 0 0 0 0 0 0 0
1274368962 0 0 0 0 0 0 0 0 11 10 0 0 0 0 0 0 0 0 0 0
1274369239 0 0 0 0 0 0 0 0 12 10 0 0 0 0 0 0 0 0 0 0
1274369250 0 0 0 0 0 0 0 0 13 10 0 0 0 0 0 0 0 0 0 0
1275144756 0 0 0 0 0 0 0 0 13 11 0 0 0 0 0 0 0 0 0 0
1275175941 0 0 0 0 0 0 0 0 13 12 0 0 0 0 0 0 0 0 0 0
1275176185 0 0 0 0 0 0 0 0 13 13 0 0 0 0 0 0 0 0 0 0
1275230748 0 0 0 0 0 0 0 0 13 14 0 0 0 0 0 0 0 0 0 0
