1312113809 0
1312113924 72029
1312114476 87799
1312114731 87813
1312119675 72052
1312119858 72076
1312121610 72121
1312122989 71848
1312164608 71930
1312167593 71935
1312168972 71937
1312173128 71951
1312173581 71949
1312201181 72040
1312202039 72046
1312202169 72052
1312202494 72065
1312203690 72092
1312204185 72093
1312254729 72057
1312254930 71997
1312265341 72029
1312272001 72029
1312295711 72101
1312297796 72180
1312330459 72294
1312335387 72292
1312337444 72292
1312601257 72275
1312632909 72267
1312795601 72329
1312860439 72485
1312863410 72540
1312864306 72604
1312866022 72671
1312936350 73466
1312941952 73462
1312942314 73461
1312972081 73463
1312983478 73472
1312983897 73480
1312997367 73730
1313031213 73932
1313106736 74052
1313107911 74040
1313126775 74186
1313126794 74184
1313128262 74084
1313165063 74300
1313194033 74516
1313194198 74529
1313198784 74535
1313199236 74344
1313200125 74196
1313201230 74246
1313202201 74255
1313204168 74440
1313206458 74498
1313227471 74646
1313227798 74646
1313305872 74656
1313374209 74654
1313482099 75396
1313499122 75501
1313499413 75500
1313550778 75674
1313560633 75813
1313561006 75813
1313564128 75852
1313564864 75868
1313565502 75883
1313565667 75898
1313679024 75971
1313738551 77024
1313744701 77078
1313750153 77129
1314067644 77172
1314164513 77181
1314255590 77185
1314322274 77184
1314324474 77171
1314324690 77181
1314324965 77180
1314431622 77180
1314432008 77260
1314594972 77260
1314603269 77306
1314627219 77362
1314627901 77366
1314694726 77366
1314764898 77410
1314774308 77457
1315890768 77457
1315975011 77613
1315975883 77643
1315976521 77664
1315986273 77664
1315992445 77725
1316008426 77727
1316008681 77730
1316008813 77731
1316009992 77745
1316060657 77745
1316122376 77904
1316252394 77904
1316270535 77904
1316278553 77904
1316418652 77904
1316427085 77968
1316427409 78016
1316427529 78080
1316427760 78087
1316427837 78080
1316587384 78073
1316599570 78167
1316609202 78219
1316610934 78299
1316611000 78300
1316611478 78362
1316612859 78362
1316612921 78362
1316625056 78467
1316626784 78531
1316655122 78661
1316655193 78715
1316656208 78748
1316656328 78748
1316675372 78754
1316675722 78769
1316675949 78783
1316684348 78784
1316685284 78858
1316741185 78881
1316741260 78881
1316746451 78883
1316755546 78912
1316755598 78912
1316779513 79001
1316779538 79001
1316839121 80459
1316842643 80489
1316870046 80754
1316870132 79368
1316870258 79368
1316921876 79391
1316923990 79402
1316953767 79402
1316965011 79403
1317021947 79484
1317135009 79483
1317180148 81096
1317180174 81095
1317910199 81137
1317942427 81138
1317943134 81229
1317943736 81305
1317973867 81300
1317981432 81389
1318041401 81410
1318042514 81418
1318080460 81506
1318231400 81506
1318414723 81506
1318574143 81556
1319090399 81708
1319091647 81795
1319091689 81796
1319093733 81873
1319093960 81871
1319103255 82160
1319161390 82235
1319161706 82253
1319189535 82347
1319252445 82414
1319255387 82446
1319257312 82542
1319257914 82542
1319261301 82544
1319261358 111142
1319261478 111142
1319261616 111142
1319261630 111176
1319261647 111176
1319263136 82477
1319263274 82477
1319522722 83590
1319526810 83590
1319529476 83764
1319629189 83764
1319629431 83765
1319630126 83766
1319630840 83785
1319638925 83828
1319680829 83828
1319789443 84330
1320129877 84808
1320130192 84808
1320130423 84604
1320311546 84608
1320312342 84608
1320814629 84697
1320815828 83846
1320815848 83846
1320824481 84002
1320830467 83916
1320832830 83916
1320988932 83918
1321582637 84374
1321584894 84464
1322138966 84623
1322140599 84968
1322210275 85102
1322210354 85102
1322802902 85103
1323158782 85610
1323164319 85646
1323165981 85696
1323236015 85696
1323257217 85743
1323413714 85743
1323413732 85779
1323413931 85780
1323433527 85803
1323607298 85850
1323669012 85882
1323670591 86075
1323684909 86290
1323684932 86290
1323706570 86319
1323765344 86323
1323765417 86434
1323765446 86434
1323765629 86446
1323767450 86485
1323773474 86559
1323781839 86718
1323784265 86808
1323785419 86843
1323787502 86900
1323790735 86997
1323792613 87015
1323829897 87114
1323857332 87272
1323857722 87342
1323869275 87455
1323869903 87382
1323870707 87384
1323913835 87379
1323961816 87458
1324002948 87557
1324017113 88112
1324020833 88163
1324044612 88316
1324045597 88273
1324046470 88307
1324047454 88372
1324106636 88379
1324210061 88467
1324259330 88467
1324261780 88579
1324262577 88593
1324878814 88594
1324987551 89075
1325661010 89075
1325840871 89075
1325845381 89240
1325845817 89238
1326779072 89257
1326816107 89454
1326853576 89454
1326876021 89509
1328015290 89580
1328059828 89597
1328063720 89681
1328069216 89681
1328164141 89681
1328296280 89734
1328296425 89734
1328597263 89798
1328599650 89853
1328599776 89853
1328604416 89891
1328681927 89939
1329789763 90166
1329805808 90249
1329805850 90249
1330672202 90334
1330672218 90334
1330928962 90766
1330937147 90832
1331030246 90846
1331030804 90907
1331106073 90997
1331170283 91035
1331170525 91035
1331285565 91260
1331544273 91628
1331544313 91647
1331544676 91629
1331554243 91659
1331561156 91661
1331662700 91896
1331690351 91887
1331690378 91887
1332553977 91913
1332554007 91913
1332554433 91913
1332589187 91913
1333270552 91959
1334037210 93107
1334038575 93107
1334039004 93106
1334041177 93143
1334046503 93143
1334111021 93148
1334116372 93181
1335345284 93363
1335346955 93364
1335405757 93365
1335405766 93365
1335449893 93417
1335458768 93389
1335459375 93389
1335505769 93386
1335581927 93397
1335929256 93396
1335929305 93397
1336010825 93465
1336533039 93467
1337049073 93467
1337049640 93467
1337650909 93720
1338474111 93950
1338508976 94151
1338623852 94256
1338798388 94256
1338803518 94604
1338862107 94611
1338862697 94613
1338947657 94623
1338949638 94623
1339038689 94623
1339038863 94636
1339038893 94745
1339055634 94755
1340006236 94765
1340006347 94765
1340356822 95130
1340618965 95281
1340633672 95280
1340747090 95334
1341993498 95418
1341994321 95418
1342085037 95438
1342096069 95508
1342100635 95549
1342138893 95556
1342140927 95566
1342141142 95571
1342141264 95575
1342413655 95716
1342428291 95716
1342429520 95757
1342591565 95782
1342998049 95786
1343553922 95786
