1 1286
2 939
3 709
4 639
5 505
6 488
7 576
8 678
9 571
10 596
11 673
12 922
13 1211
14 1213
15 1261
16 1418
17 1693
18 1700
19 1825
20 1709
21 1670
22 1547
23 1745
24 1604
