1099520233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1099521140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1099659150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 0 0
1099660297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 0 0
1099678787 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 0 0
1099678938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 0 0
1099680806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 0 0
1099681834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 0 0
1099683564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 0 0
1099685627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 0 0
1099687739 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 0 0 0
1099689022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 0 0 0
1099711931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 598 0 0 0
1099712260 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 602 0 0 0
1099713003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 618 0 0 0
1099724855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1344 0 0 0
1099776876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1652 0 0 0
1099812329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1962 0 0 0
1099821984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1996 0 0 0
1099826753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2000 0 0 0
1099826828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2188 0 0 0
1099831049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099857933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099860737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099866401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099868640 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099870969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099871243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099880106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099883331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2556 0 0 0
1099911516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2574 0 0 0
1099911649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2756 0 0 0
1099911687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2758 0 0 0
1099911869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2988 0 0 0
1099915316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3188 0 0 0
1099918657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3470 0 0 0
1099961595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3470 0 0 0
1100174253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3470 0 0 0
1100175589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3470 0 0 0
1100181915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3520 0 0 0
1100214980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3520 0 0 0
1100245791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3520 0 0 0
1100291703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3576 0 0 0
1100299754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3576 0 0 0
1100300908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3618 0 0 0
1100302524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4128 0 0 0
1100311766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4128 0 0 0
1100321218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4128 0 0 0
1100322009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4128 0 0 0
1100324016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4128 0 0 0
1100324581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4128 0 0 0
1100324701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4128 0 0 0
1100324807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4128 0 0 0
1100324918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4512 0 0 0
1100325202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4512 0 0 0
1100326405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4512 0 0 0
